scope,query,expected_key,expected_district,result,confidence,resolved_key,resolved_district,outcome,pass,match_type
"complete_ubos_public_source","Abim, Abim","abim:abim","Abim","matched","1","abim:abim","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Abim, Abim","abim:abim","Abim","matched","1","abim:abim","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Abongepach, Abim","abim:abongepach","Abim","matched","1","abim:abongepach","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adwal, Abim","abim:adwal","Abim","matched","1","abim:adwal","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Agwata, Abim","abim:agwata","Abim","matched","1","abim:agwata","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Angwee, Abim","abim:angwee","Abim","matched","1","abim:angwee","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Aninata, Abim","abim:aninata","Abim","matched","1","abim:aninata","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Arembwola, Abim","abim:arembwola","Abim","matched","1","abim:arembwola","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kanu, Abim","abim:kanu","Abim","matched","1","abim:kanu","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Oima, Abim","abim:oima","Abim","matched","1","abim:oima","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Oringowelo, Abim","abim:oringowelo","Abim","matched","1","abim:oringowelo","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Wiawer, Abim","abim:wiawer","Abim","matched","1","abim:wiawer","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Abuk, Abim","abim:abuk","Abim","matched","1","abim:abuk","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Abuk, Abim","abim:abuk","Abim","matched","1","abim:abuk","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Arengetithoe, Abim","abim:arengetithoe","Abim","matched","1","abim:arengetithoe","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Awokolem, Abim","abim:awokolem","Abim","matched","1","abim:awokolem","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Cemee, Abim","abim:cemee","Abim","matched","1","abim:cemee","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","District Quarters, Abim","abim:district quarters","Abim","matched","1","abim:district quarters","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Oree, Abim","abim:oree","Abim","matched","1","abim:oree","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Alerek, Abim","abim:alerek","Abim","matched","1","abim:alerek","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Alerek, Abim","abim:alerek","Abim","matched","1","abim:alerek","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kathimongor, Abim","abim:kathimongor","Abim","matched","1","abim:kathimongor","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kawang, Abim","abim:kawang","Abim","matched","1","abim:kawang","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kulodwong, Abim","abim:kulodwong","Abim","matched","1","abim:kulodwong","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Loyoroit, Abim","abim:loyoroit","Abim","matched","1","abim:loyoroit","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ocom, Abim","abim:ocom","Abim","matched","1","abim:ocom","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Olem, Abim","abim:olem","Abim","matched","1","abim:olem","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Otumpili, Abim","abim:otumpili","Abim","matched","1","abim:otumpili","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","University, Abim","abim:university","Abim","matched","1","abim:university","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Apok, Abim","abim:apok","Abim","matched","1","abim:apok","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Atunga, Abim","abim:atunga","Abim","matched","1","abim:atunga","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Atunga, Abim","abim:atunga","Abim","matched","1","abim:atunga","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Oryeotyene, Abim","abim:oryeotyene","Abim","matched","1","abim:oryeotyene","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Otalabar, Abim","abim:otalabar","Abim","matched","1","abim:otalabar","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Awach, Abim","abim:awach","Abim","matched","1","abim:awach","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Awach, Abim","abim:awach","Abim","matched","1","abim:awach","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Barlyech, Abim","abim:barlyech","Abim","matched","1","abim:barlyech","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Gotapwou, Abim","abim:gotapwou","Abim","matched","1","abim:gotapwou","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Oporoth, Abim","abim:oporoth","Abim","matched","1","abim:oporoth","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Angorom, Abim","abim:angorom","Abim","matched","1","abim:angorom","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Camkok, Abim","abim:camkok","Abim","matched","1","abim:camkok","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kothidany, Abim","abim:kothidany","Abim","matched","1","abim:kothidany","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Okililing, Abim","abim:okililing","Abim","matched","1","abim:okililing","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kalakala, Abim","abim:kalakala","Abim","matched","1","abim:kalakala","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kiru, Abim","abim:kiru","Abim","matched","1","abim:kiru","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kiru, Abim","abim:kiru","Abim","matched","1","abim:kiru","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Oyaro, Abim","abim:oyaro","Abim","matched","1","abim:oyaro","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Labwor, Abim","abim:labwor","Abim","matched","1","abim:labwor","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Aojapiro, Abim","abim:aojapiro","Abim","matched","1","abim:aojapiro","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Aridai, Abim","abim:aridai","Abim","matched","1","abim:aridai","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Gangming, Abim","abim:gangming","Abim","matched","1","abim:gangming","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Gulopono, Abim","abim:gulopono","Abim","matched","1","abim:gulopono","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Loka, Abim","abim:loka","Abim","matched","1","abim:loka","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lotukei, Abim","abim:lotukei","Abim","matched","1","abim:lotukei","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Yarayara, Abim","abim:yarayara","Abim","matched","1","abim:yarayara","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Gulotworo, Abim","abim:gulotworo","Abim","matched","1","abim:gulotworo","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Koya, Abim","abim:koya","Abim","matched","1","abim:koya","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Magamaga, Abim","abim:magamaga","Abim","matched","1","abim:magamaga","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Monyanga, Abim","abim:monyanga","Abim","matched","1","abim:monyanga","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Wilela, Abim","abim:wilela","Abim","matched","1","abim:wilela","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Achwaa, Abim","abim:achwaa","Abim","matched","1","abim:achwaa","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adea, Abim","abim:adea","Abim","matched","1","abim:adea","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Akwangagwel, Abim","abim:akwangagwel","Abim","matched","1","abim:akwangagwel","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Angolebwal East, Abim","abim:angolebwal east","Abim","matched","1","abim:angolebwal east","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Angolebwal West, Abim","abim:angolebwal west","Abim","matched","1","abim:angolebwal west","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Aremo, Abim","abim:aremo","Abim","matched","1","abim:aremo","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Arengepua, Abim","abim:arengepua","Abim","matched","1","abim:arengepua","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Golonger, Abim","abim:golonger","Abim","matched","1","abim:golonger","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Katabok East, Abim","abim:katabok east","Abim","matched","1","abim:katabok east","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Katabok West, Abim","abim:katabok west","Abim","matched","1","abim:katabok west","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lobolwala, Abim","abim:lobolwala","Abim","matched","1","abim:lobolwala","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Morulem, Abim","abim:morulem","Abim","matched","1","abim:morulem","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Morulem, Abim","abim:morulem","Abim","matched","1","abim:morulem","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Obolokome, Abim","abim:obolokome","Abim","matched","1","abim:obolokome","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ruka, Abim","abim:ruka","Abim","matched","1","abim:ruka","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kathebakume, Abim","abim:kathebakume","Abim","matched","1","abim:kathebakume","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kobulin, Abim","abim:kobulin","Abim","matched","1","abim:kobulin","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nyakwae, Abim","abim:nyakwae","Abim","matched","1","abim:nyakwae","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Okimia, Abim","abim:okimia","Abim","matched","1","abim:okimia","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Oretha, Abim","abim:oretha","Abim","matched","1","abim:oretha","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Pupukamuya, Abim","abim:pupukamuya","Abim","matched","1","abim:pupukamuya","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Rogom, Abim","abim:rogom","Abim","matched","1","abim:rogom","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Katala, Abim","abim:katala","Abim","matched","1","abim:katala","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kopua, Abim","abim:kopua","Abim","matched","1","abim:kopua","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nuthu, Abim","abim:nuthu","Abim","matched","1","abim:nuthu","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Opopongo, Abim","abim:opopongo","Abim","matched","1","abim:opopongo","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Opopongo, Abim","abim:opopongo","Abim","matched","1","abim:opopongo","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Achangali, Abim","abim:achangali","Abim","matched","1","abim:achangali","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Aridai, Abim","abim:aridai","Abim","matched","1","abim:aridai","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bartanga, Abim","abim:bartanga","Abim","matched","1","abim:bartanga","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kakweth, Abim","abim:kakweth","Abim","matched","1","abim:kakweth","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Orwamuge, Abim","abim:orwamuge","Abim","matched","1","abim:orwamuge","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Orwamuge, Abim","abim:orwamuge","Abim","matched","1","abim:orwamuge","Abim","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adjumani, Adjumani","adjumani:adjumani","Adjumani","matched","1","adjumani:adjumani","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Biyaya, Adjumani","adjumani:biyaya","Adjumani","matched","1","adjumani:biyaya","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Cesia, Adjumani","adjumani:cesia","Adjumani","matched","1","adjumani:cesia","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adjumani East, Adjumani","adjumani:adjumani east","Adjumani","matched","1","adjumani:adjumani east","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adjumani West, Adjumani","adjumani:adjumani west","Adjumani","matched","1","adjumani:adjumani west","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adropi, Adjumani","adjumani:adropi","Adjumani","matched","1","adjumani:adropi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Esia, Adjumani","adjumani:esia","Adjumani","matched","1","adjumani:esia","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lajopi, Adjumani","adjumani:lajopi","Adjumani","matched","1","adjumani:lajopi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Obilokong, Adjumani","adjumani:obilokong","Adjumani","matched","1","adjumani:obilokong","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Openzinzi, Adjumani","adjumani:openzinzi","Adjumani","matched","1","adjumani:openzinzi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Palemo, Adjumani","adjumani:palemo","Adjumani","matched","1","adjumani:palemo","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Arasi, Adjumani","adjumani:arasi","Adjumani","matched","1","adjumani:arasi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Arinyapi, Adjumani","adjumani:arinyapi","Adjumani","matched","1","adjumani:arinyapi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Elegu, Adjumani","adjumani:elegu","Adjumani","matched","1","adjumani:elegu","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ituji, Adjumani","adjumani:ituji","Adjumani","matched","1","adjumani:ituji","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Liri, Adjumani","adjumani:liri","Adjumani","matched","1","adjumani:liri","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Zinyini, Adjumani","adjumani:zinyini","Adjumani","matched","1","adjumani:zinyini","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Agojo, Adjumani","adjumani:agojo","Adjumani","matched","1","adjumani:agojo","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ciforo, Adjumani","adjumani:ciforo","Adjumani","matched","1","adjumani:ciforo","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Loa, Adjumani","adjumani:loa","Adjumani","matched","1","adjumani:loa","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mugi, Adjumani","adjumani:mugi","Adjumani","matched","1","adjumani:mugi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Okangali, Adjumani","adjumani:okangali","Adjumani","matched","1","adjumani:okangali","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Opejo, Adjumani","adjumani:opejo","Adjumani","matched","1","adjumani:opejo","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adidi, Adjumani","adjumani:adidi","Adjumani","matched","1","adjumani:adidi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ajugopi, Adjumani","adjumani:ajugopi","Adjumani","matched","1","adjumani:ajugopi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Dzaipi, Adjumani","adjumani:dzaipi","Adjumani","matched","1","adjumani:dzaipi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Logoangwa, Adjumani","adjumani:logoangwa","Adjumani","matched","1","adjumani:logoangwa","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mgbere, Adjumani","adjumani:mgbere","Adjumani","matched","1","adjumani:mgbere","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Miniki, Adjumani","adjumani:miniki","Adjumani","matched","1","adjumani:miniki","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Baratuku, Adjumani","adjumani:baratuku","Adjumani","matched","1","adjumani:baratuku","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Itirikwa, Adjumani","adjumani:itirikwa","Adjumani","matched","1","adjumani:itirikwa","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Itirikwa, Adjumani","adjumani:itirikwa","Adjumani","matched","1","adjumani:itirikwa","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kolididi, Adjumani","adjumani:kolididi","Adjumani","matched","1","adjumani:kolididi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mungula, Adjumani","adjumani:mungula","Adjumani","matched","1","adjumani:mungula","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Odu, Adjumani","adjumani:odu","Adjumani","matched","1","adjumani:odu","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Zoka, Adjumani","adjumani:zoka","Adjumani","matched","1","adjumani:zoka","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bacere, Adjumani","adjumani:bacere","Adjumani","matched","1","adjumani:bacere","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ilinyi, Adjumani","adjumani:ilinyi","Adjumani","matched","1","adjumani:ilinyi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ofua, Adjumani","adjumani:ofua","Adjumani","matched","1","adjumani:ofua","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ofua Central, Adjumani","adjumani:ofua central","Adjumani","matched","1","adjumani:ofua central","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Opi, Adjumani","adjumani:opi","Adjumani","matched","1","adjumani:opi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Subbe, Adjumani","adjumani:subbe","Adjumani","matched","1","adjumani:subbe","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Tianyu, Adjumani","adjumani:tianyu","Adjumani","matched","1","adjumani:tianyu","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Alere, Adjumani","adjumani:alere","Adjumani","matched","1","adjumani:alere","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Jihwa, Adjumani","adjumani:jihwa","Adjumani","matched","1","adjumani:jihwa","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Marindi, Adjumani","adjumani:marindi","Adjumani","matched","1","adjumani:marindi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Omi, Adjumani","adjumani:omi","Adjumani","matched","1","adjumani:omi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Pachara, Adjumani","adjumani:pachara","Adjumani","matched","1","adjumani:pachara","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Unna, Adjumani","adjumani:unna","Adjumani","matched","1","adjumani:unna","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ataboo, Adjumani","adjumani:ataboo","Adjumani","matched","1","adjumani:ataboo","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Boroli, Adjumani","adjumani:boroli","Adjumani","matched","1","adjumani:boroli","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Fuda, Adjumani","adjumani:fuda","Adjumani","matched","1","adjumani:fuda","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ibibiaworo, Adjumani","adjumani:ibibiaworo","Adjumani","matched","1","adjumani:ibibiaworo","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lewa, Adjumani","adjumani:lewa","Adjumani","matched","1","adjumani:lewa","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Meliaderi, Adjumani","adjumani:meliaderi","Adjumani","matched","1","adjumani:meliaderi","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Melijo, Adjumani","adjumani:melijo","Adjumani","matched","1","adjumani:melijo","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nyivura, Adjumani","adjumani:nyivura","Adjumani","matched","1","adjumani:nyivura","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Pakele, Adjumani","adjumani:pakele","Adjumani","matched","1","adjumani:pakele","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Pakele, Adjumani","adjumani:pakele","Adjumani","matched","1","adjumani:pakele","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Pereci, Adjumani","adjumani:pereci","Adjumani","matched","1","adjumani:pereci","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Pereci, Adjumani","adjumani:pereci","Adjumani","matched","1","adjumani:pereci","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Agojo Settlement, Adjumani","adjumani:agojo settlement","Adjumani","matched","1","adjumani:agojo settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Alere, Adjumani","adjumani:alere","Adjumani","matched","1","adjumani:alere","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ayilo 1 Settlement, Adjumani","adjumani:ayilo 1 settlement","Adjumani","matched","1","adjumani:ayilo 1 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ayilo 2 Settlement, Adjumani","adjumani:ayilo 2 settlement","Adjumani","matched","1","adjumani:ayilo 2 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Baratuku Settlement, Adjumani","adjumani:baratuku settlement","Adjumani","matched","1","adjumani:baratuku settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Boroli Settlement, Adjumani","adjumani:boroli settlement","Adjumani","matched","1","adjumani:boroli settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Elema Settlement, Adjumani","adjumani:elema settlement","Adjumani","matched","1","adjumani:elema settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Maaji 1 Settlement, Adjumani","adjumani:maaji 1 settlement","Adjumani","matched","1","adjumani:maaji 1 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Maaji 2 Settlement, Adjumani","adjumani:maaji 2 settlement","Adjumani","matched","1","adjumani:maaji 2 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Maaji 3 Settlement, Adjumani","adjumani:maaji 3 settlement","Adjumani","matched","1","adjumani:maaji 3 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mirieyi Settlement, Adjumani","adjumani:mirieyi settlement","Adjumani","matched","1","adjumani:mirieyi settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mungula 1 Settlement, Adjumani","adjumani:mungula 1 settlement","Adjumani","matched","1","adjumani:mungula 1 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mungula 2 Settlement, Adjumani","adjumani:mungula 2 settlement","Adjumani","matched","1","adjumani:mungula 2 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nyumanzi Settlement, Adjumani","adjumani:nyumanzi settlement","Adjumani","matched","1","adjumani:nyumanzi settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Oliji, Adjumani","adjumani:oliji","Adjumani","matched","1","adjumani:oliji","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Olua 1 Settlement, Adjumani","adjumani:olua 1 settlement","Adjumani","matched","1","adjumani:olua 1 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Olua 2 Settlement, Adjumani","adjumani:olua 2 settlement","Adjumani","matched","1","adjumani:olua 2 settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Pagirinya Settlement, Adjumani","adjumani:pagirinya settlement","Adjumani","matched","1","adjumani:pagirinya settlement","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Refugee Settlement Camps, Adjumani","adjumani:refugee settlement camps","Adjumani","matched","1","adjumani:refugee settlement camps","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ayiri, Adjumani","adjumani:ayiri","Adjumani","matched","1","adjumani:ayiri","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Gulinya, Adjumani","adjumani:gulinya","Adjumani","matched","1","adjumani:gulinya","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kiraba, Adjumani","adjumani:kiraba","Adjumani","matched","1","adjumani:kiraba","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Maaji, Adjumani","adjumani:maaji","Adjumani","matched","1","adjumani:maaji","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Payaru, Adjumani","adjumani:payaru","Adjumani","matched","1","adjumani:payaru","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ukusijoni, Adjumani","adjumani:ukusijoni","Adjumani","matched","1","adjumani:ukusijoni","Adjumani","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adilang, Agago","agago:adilang","Agago","matched","1","agago:adilang","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adilang, Agago","agago:adilang","Agago","matched","1","agago:adilang","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Adilang Central, Agago","agago:adilang central","Agago","matched","1","agago:adilang central","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Alaa, Agago","agago:alaa","Agago","matched","1","agago:alaa","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kulaka, Agago","agago:kulaka","Agago","matched","1","agago:kulaka","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Labwa, Agago","agago:labwa","Agago","matched","1","agago:labwa","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lalal, Agago","agago:lalal","Agago","matched","1","agago:lalal","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lapyem, Agago","agago:lapyem","Agago","matched","1","agago:lapyem","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lumule, Agago","agago:lumule","Agago","matched","1","agago:lumule","Agago","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nam, Agago","agago:nam","Agago","matched","1","agago:nam","Agago","exact_canonical_id","true","exact_alias"
